# Total energy deposited in selected volumes (MeV) (Joules):
Slice216	70.15	1.124e-11
Slice217	66.41	1.064e-11
Slice218	82.47	1.321e-11
Slice219	86.59	1.387e-11
Slice220	95.74	1.534e-11
Slice221	93.61	1.5e-11
Slice222	68.96	1.105e-11
Slice223	62.42	1e-11
Slice224	89.68	1.437e-11
Slice225	69.1	1.107e-11
Slice226	32.67	5.235e-12
Slice227	56.76	9.093e-12
Slice228	42.18	6.759e-12
Slice229	33.08	5.3e-12
Slice230	55.98	8.97e-12
Slice231	65.64	1.052e-11
Slice232	50.31	8.061e-12
Slice233	42.26	6.771e-12
Slice234	77.57	1.243e-11
Slice235	95.34	1.527e-11
Slice236	51.43	8.241e-12
Slice237	55.45	8.884e-12
Slice238	40.79	6.535e-12
Slice239	63.07	1.01e-11
Slice240	115.5	1.85e-11
Slice241	36.64	5.87e-12
Slice242	64.99	1.041e-11
Slice243	56.46	9.046e-12
Slice244	49.95	8.004e-12
Slice245	69.08	1.107e-11
Slice246	62.66	1.004e-11
Slice247	41.87	6.708e-12
Slice248	42.71	6.843e-12
Slice249	44.07	7.061e-12
Slice250	54.74	8.77e-12
Slice251	30.02	4.81e-12
Slice252	39.66	6.355e-12
Slice253	52.92	8.478e-12
Slice254	44.5	7.13e-12
Slice255	54.94	8.802e-12
Slice256	35.7	5.72e-12
Slice257	41.17	6.597e-12
Slice258	12.4	1.987e-12
Slice259	14.6	2.338e-12
Slice260	20.4	3.269e-12
Slice261	38.78	6.213e-12
Slice262	37	5.928e-12
Slice263	33.11	5.305e-12
Slice264	55.08	8.825e-12
Slice265	86.54	1.387e-11
Slice266	48.84	7.825e-12
Slice267	23.85	3.822e-12
Slice268	48.28	7.736e-12
Slice269	30.16	4.833e-12
Slice270	34.66	5.553e-12
Slice271	20.04	3.211e-12
Slice272	17.26	2.765e-12
Slice273	27.42	4.392e-12
Slice274	36.32	5.819e-12
Slice275	32.59	5.221e-12
Slice276	54.11	8.669e-12
Slice277	21.64	3.468e-12
Slice278	37.56	6.017e-12
Slice279	20.41	3.271e-12
Slice280	30.38	4.867e-12
Slice281	61.93	9.923e-12
Slice282	21.65	3.469e-12
Slice283	18.93	3.033e-12
Slice284	36.35	5.824e-12
Slice285	35.44	5.678e-12
Slice286	11.43	1.831e-12
Slice287	14.68	2.353e-12
Slice288	9.178	1.47e-12
Slice289	15.74	2.522e-12
Slice290	7.304	1.17e-12
Slice291	18.27	2.927e-12
Slice292	19.72	3.16e-12
Slice293	39.46	6.322e-12
Slice294	18.4	2.948e-12
Slice295	5.081	8.141e-13
Slice296	21.99	3.523e-12
Slice297	10.77	1.725e-12
Slice298	25.01	4.007e-12
Slice299	33.57	5.379e-12
Slice300	6.318	1.012e-12
