# Total energy deposited in selected volumes (MeV) (Joules):
Slice121	174.2	2.791e-11
Slice122	177.1	2.838e-11
Slice123	216.9	3.475e-11
Slice124	156.6	2.51e-11
Slice125	203.9	3.267e-11
Slice126	196.8	3.153e-11
Slice127	158.1	2.533e-11
Slice128	210.1	3.366e-11
Slice129	170.2	2.726e-11
Slice130	129.2	2.07e-11
Slice131	148.3	2.376e-11
Slice132	150.5	2.411e-11
Slice133	191.4	3.066e-11
Slice134	161.2	2.582e-11
Slice135	138.4	2.217e-11
Slice136	162.7	2.607e-11
Slice137	144.9	2.321e-11
Slice138	181.2	2.904e-11
Slice139	165.5	2.651e-11
Slice140	152	2.435e-11
Slice141	116.6	1.868e-11
Slice142	159.8	2.56e-11
Slice143	146.2	2.343e-11
Slice144	140.6	2.253e-11
Slice145	99.86	1.6e-11
Slice146	141.6	2.269e-11
Slice147	119.6	1.916e-11
Slice148	119.6	1.917e-11
Slice149	122.1	1.957e-11
Slice150	108.2	1.733e-11
Slice151	133.8	2.144e-11
Slice152	102.9	1.648e-11
Slice153	104.7	1.678e-11
Slice154	150.9	2.417e-11
Slice155	123.6	1.981e-11
Slice156	140.7	2.254e-11
Slice157	149	2.387e-11
Slice158	132.1	2.117e-11
Slice159	102.5	1.643e-11
Slice160	85.18	1.365e-11
Slice161	96.75	1.55e-11
Slice162	70.64	1.132e-11
Slice163	115.2	1.845e-11
Slice164	154.5	2.475e-11
Slice165	91.51	1.466e-11
Slice166	88.5	1.418e-11
Slice167	96.52	1.546e-11
Slice168	97.15	1.557e-11
Slice169	125.5	2.01e-11
Slice170	74.12	1.187e-11
Slice171	74.78	1.198e-11
Slice172	64.71	1.037e-11
Slice173	63.77	1.022e-11
Slice174	107.6	1.724e-11
Slice175	54.27	8.694e-12
Slice176	106	1.699e-11
Slice177	89.68	1.437e-11
Slice178	66.86	1.071e-11
Slice179	87.09	1.395e-11
Slice180	102.1	1.636e-11
Slice181	109.5	1.755e-11
Slice182	111.7	1.79e-11
Slice183	117	1.874e-11
Slice184	92.24	1.478e-11
Slice185	105.8	1.695e-11
Slice186	68.34	1.095e-11
Slice187	72.05	1.154e-11
Slice188	68.01	1.09e-11
Slice189	34.53	5.533e-12
Slice190	72.66	1.164e-11
Slice191	100.4	1.609e-11
Slice192	87.21	1.397e-11
Slice193	91.28	1.462e-11
Slice194	57.8	9.261e-12
Slice195	96.52	1.546e-11
Slice196	110.5	1.771e-11
Slice197	58.69	9.404e-12
Slice198	52.6	8.428e-12
Slice199	49.42	7.918e-12
Slice200	51.57	8.263e-12
Slice201	103.8	1.663e-11
Slice202	49.4	7.915e-12
Slice203	66.86	1.071e-11
Slice204	66.95	1.073e-11
Slice205	57.89	9.275e-12
Slice206	59.29	9.499e-12
Slice207	42.82	6.861e-12
Slice208	44.74	7.168e-12
Slice209	41.56	6.659e-12
Slice210	48.01	7.692e-12
Slice211	30.41	4.872e-12
Slice212	50.02	8.014e-12
Slice213	39.59	6.343e-12
Slice214	23.51	3.767e-12
Slice215	49.47	7.925e-12
Slice216	49.55	7.938e-12
Slice217	70.99	1.137e-11
Slice218	73.17	1.172e-11
Slice219	69.51	1.114e-11
Slice220	41.61	6.666e-12
Slice221	32.96	5.281e-12
Slice222	32.82	5.259e-12
Slice223	52.43	8.4e-12
Slice224	46.46	7.444e-12
Slice225	31.44	5.038e-12
Slice226	65.22	1.045e-11
Slice227	33.77	5.411e-12
Slice228	47.22	7.566e-12
Slice229	69.14	1.108e-11
Slice230	66.57	1.067e-11
Slice231	41.16	6.594e-12
Slice232	61.87	9.913e-12
Slice233	68.29	1.094e-11
Slice234	30.25	4.847e-12
Slice235	42.63	6.83e-12
Slice236	76.02	1.218e-11
Slice237	38.95	6.241e-12
Slice238	32.06	5.136e-12
Slice239	38.28	6.132e-12
Slice240	30.46	4.88e-12
Slice241	53.77	8.614e-12
Slice242	12.65	2.027e-12
Slice243	30.1	4.823e-12
Slice244	12.92	2.07e-12
Slice245	11.21	1.796e-12
Slice246	19.48	3.121e-12
Slice247	33.4	5.351e-12
Slice248	51.15	8.196e-12
Slice249	30.88	4.947e-12
Slice250	39.17	6.276e-12
Slice251	17.8	2.852e-12
Slice252	44.32	7.101e-12
Slice253	26.33	4.219e-12
Slice254	28.89	4.629e-12
Slice255	27.67	4.433e-12
Slice256	19.8	3.172e-12
Slice257	16.88	2.705e-12
Slice258	46.59	7.465e-12
Slice259	39.09	6.262e-12
Slice260	68.18	1.092e-11
Slice261	15.69	2.514e-12
Slice262	13.55	2.17e-12
Slice263	44.29	7.096e-12
Slice264	48.28	7.736e-12
Slice265	60.28	9.658e-12
Slice266	65.42	1.048e-11
Slice267	37.5	6.009e-12
Slice268	24.25	3.885e-12
Slice269	51.41	8.236e-12
Slice270	38.58	6.181e-12
Slice271	19.38	3.106e-12
Slice272	39.47	6.324e-12
Slice273	46.53	7.455e-12
Slice274	76.1	1.219e-11
Slice275	23.85	3.822e-12
Slice276	17.12	2.744e-12
Slice277	33.37	5.346e-12
Slice278	21.24	3.403e-12
Slice279	13.97	2.239e-12
Slice280	40.12	6.428e-12
Slice281	35.96	5.761e-12
Slice282	13.44	2.154e-12
Slice283	43.44	6.96e-12
Slice284	20.24	3.243e-12
Slice285	16.56	2.654e-12
Slice286	24.64	3.947e-12
Slice287	13.27	2.127e-12
Slice288	18.92	3.032e-12
Slice289	32.98	5.283e-12
Slice290	17	2.724e-12
Slice291	13	2.083e-12
Slice292	16.31	2.613e-12
Slice293	41.25	6.609e-12
Slice294	23.95	3.838e-12
Slice295	30.16	4.832e-12
Slice296	31.15	4.991e-12
Slice297	18.6	2.981e-12
Slice298	33.8	5.415e-12
Slice299	12.13	1.943e-12
Slice300	24.77	3.969e-12
